UserID,SessionDuration(min),PagesVisited,Clicks,Scrolls,Likes,ExitPage,Conversion,NetworkSpeed(Mbps),Age,Gender,Device,OS,Source,IsNewUser,ClicksPerPage,ScrollsPerMinute,ClickRate,EngagementScore,IsLongSession,IsHighSpeed,ClickLevel,DeepPageView
4583,0.8060316724365135,2,8,8,0,Profile,False,3.841630523881875,27,Male,Samsung S23,Android,Paid Ads,0,4.0,9.92516829495942,9.92516829495942,5.6,False,False,Medium,False
4583,1.565646906215462,4,8,11,1,Checkout,False,16.609946471859317,27,Male,Samsung S23,Android,Paid Ads,0,2.0,7.025849798144842,5.109708944105339,6.8,False,False,Medium,False
4584,1.3925152212642686,7,10,40,0,Shop,False,16.240530865255547,49,Male,Huawei P50,Android,Organic,1,1.4285714285714286,28.72500019330768,7.18125004832692,16.0,False,False,Medium,True
4584,1.3497038508335557,8,5,48,1,Checkout,False,32.26608171325354,49,Male,Huawei P50,Android,Organic,1,0.625,35.56335708041135,3.704516362542849,16.7,False,True,Low,True
4585,8.720721928619255,2,8,30,0,Home,False,23.23541352457375,32,Female,Samsung S21,Android,Organic,1,4.0,3.440082168145668,0.9173552448388448,12.2,True,True,Medium,False
4585,9.80053433744666,1,6,22,0,Search,False,22.01676677011,32,Female,Samsung S21,Android,Organic,1,6.0,2.244775564526176,0.612211517598048,9.0,True,True,Medium,False
4585,0.950575281229188,5,17,36,0,Home,False,25.01220609895439,32,Female,Samsung S21,Android,Organic,1,3.4,37.8718032236736,17.883907077845866,17.6,False,True,Very High,False
4586,3.400350900733246,7,7,31,1,Checkout,False,14.861552001008873,54,Male,Samsung S21,Android,Paid Ads,0,1.0,9.116706159154107,2.0586110681960887,12.4,False,False,Medium,True
4586,0.2164749196687587,3,6,3,0,Settings,False,17.631215816829428,54,Male,Samsung S21,Android,Paid Ads,0,2.0,13.858418354377868,27.716836708755736,3.3000000000000003,False,False,Medium,False
4586,2.129309288209326,3,2,37,1,Profile,False,2.4276751287532505,54,Male,Samsung S21,Android,Paid Ads,0,0.6666666666666666,17.37652684130059,0.9392717211513831,12.200000000000001,False,False,Low,False
4587,7.219835833787786,9,2,48,0,Settings,False,30.218809753866037,37,Female,Huawei P50,Android,Organic,0,0.2222222222222222,6.648350614201912,0.2770146089250797,15.2,True,True,Low,True
4587,4.852540956291882,7,15,8,0,Profile,False,26.168395829490105,37,Female,Huawei P50,Android,Organic,0,2.142857142857143,1.648620809604311,3.091164018008083,8.4,False,True,High,True
4587,0.8843549439383054,1,10,48,0,Home,False,15.7346955878067,37,Female,Huawei P50,Android,Organic,0,10.0,54.276849277554994,11.307676932823957,18.4,False,False,Medium,False
4587,7.853997327105842,9,4,22,0,Settings,False,43.00932397612182,37,Female,Huawei P50,Android,Organic,0,0.4444444444444444,2.8011214014643535,0.5092948002662461,8.2,True,True,Low,True
4588,4.467091058628085,8,1,39,0,Home,False,30.5412098283584,20,Male,Samsung S21,Android,Paid Ads,1,0.125,8.730513770179899,0.2238593274405102,12.1,False,True,Low,True
4589,9.374005220288062,9,13,2,0,Profile,False,15.508155606155846,54,Female,Samsung S23,Android,Organic,1,1.4444444444444444,0.2133559725005722,1.3868138212537193,5.8,True,False,High,True
4589,3.8985897210381895,3,7,2,0,Shop,False,6.024046453714927,54,Female,Samsung S23,Android,Organic,1,2.3333333333333335,0.5130060209227152,1.7955210732295033,3.4000000000000004,False,False,Medium,False
4590,6.230020935248004,3,16,10,0,Settings,False,33.115194208314065,57,Female,Google Pixel 7,Android,Paid Ads,1,5.333333333333333,1.60513104272609,2.568209668361744,9.4,True,True,Very High,False
4590,4.776727868490467,6,6,0,0,Checkout,True,5.128134767806809,57,Female,Google Pixel 7,Android,Paid Ads,1,1.0,0.0,1.2560899773208367,2.4000000000000004,False,False,Medium,True
4591,4.625541004028244,4,1,31,1,Home,False,25.026327805179264,25,Female,Xiaomi Note 11,Android,Organic,0,0.25,6.701918753504301,0.2161909275323968,10.0,False,True,Low,False
4591,10.586050283035089,3,15,40,1,Home,False,16.87359391945662,25,Female,Xiaomi Note 11,Android,Organic,0,5.0,3.778557529062836,1.4169590733985635,18.3,True,False,High,False
4592,5.796146975783557,2,16,37,0,Shop,False,31.79045876999647,57,Female,Samsung S23,Android,Paid Ads,0,8.0,6.383551030466774,2.7604544996613076,17.5,True,True,Very High,False
4592,3.2061039625226164,6,18,47,0,Home,False,0.2451601595637278,57,Female,Samsung S23,Android,Paid Ads,0,3.0,14.659537104660702,5.614290806040269,21.3,False,False,Very High,True
4592,0.4649412058422744,3,6,29,0,Search,False,17.60366831270165,57,Female,Samsung S23,Android,Paid Ads,0,2.0,62.373477841062545,12.904857484357768,11.1,False,False,Medium,False
4592,3.998340187743842,5,16,29,0,Home,False,13.60218165351784,57,Female,Samsung S23,Android,Paid Ads,0,3.2,7.253009658581337,4.0016605012862545,15.1,False,False,Very High,False
4593,4.399714411041457,2,13,10,1,Profile,False,14.777091576006526,40,Female,Samsung S21,Android,Organic,1,6.5,2.272874797260511,2.954737236438664,8.5,False,False,High,False
4593,0.0817215159078896,1,10,47,0,Shop,False,36.131168602021305,40,Female,Samsung S21,Android,Organic,1,10.0,575.1239374092729,122.36679519346232,18.1,False,True,Medium,False
4594,0.2630866633753008,3,19,12,0,Search,False,14.389245913680853,57,Male,Google Pixel 7,Android,Organic,0,6.333333333333333,45.61234631221747,72.21954832767766,11.2,False,False,Very High,False
4594,4.67550599685067,1,16,19,0,Home,False,31.09344552060911,57,Male,Google Pixel 7,Android,Organic,0,16.0,4.063731286581181,3.4220895044894157,12.100000000000001,False,True,Very High,False
4594,5.143344180778664,5,7,7,0,Shop,True,25.090123584245667,57,Male,Google Pixel 7,Android,Organic,0,1.4,1.3609822236201685,1.3609822236201685,4.9,True,True,Medium,False
4594,3.411189767408022,5,2,7,0,Profile,False,17.805126292961457,57,Male,Google Pixel 7,Android,Organic,0,0.4,2.0520699454721103,0.5863056987063172,2.9000000000000004,False,False,Low,False
4594,1.964703239495762,2,10,19,0,Shop,False,8.85048272859725,57,Male,Google Pixel 7,Android,Organic,0,5.0,9.670671691301491,5.089827205948153,9.7,False,False,Medium,False
4594,11.19809161329644,4,6,27,0,Checkout,False,10.30388204307213,57,Male,Google Pixel 7,Android,Organic,0,1.5,2.411125121350197,0.535805582522266,10.5,True,False,Medium,False
4595,1.1721198297377238,3,7,14,0,Search,False,6.211486933261028,28,Female,iPhone 14,iOS,Organic,1,2.3333333333333335,11.94417127396665,5.972085636983325,7.0,False,False,Medium,False
4595,5.376976260998199,8,9,19,0,Profile,False,16.6085917523471,28,Female,iPhone 14,iOS,Organic,1,1.125,3.5335845050714023,1.6738031866127694,9.3,True,False,Medium,True
4595,3.1071845567994103,9,11,38,1,Profile,True,27.04353165133913,28,Female,iPhone 14,iOS,Organic,1,1.2222222222222223,12.229720927533934,3.540182373759823,16.1,False,True,High,True
4595,7.399601184385421,6,13,43,0,Checkout,True,11.441962226880763,28,Female,iPhone 14,iOS,Organic,1,2.1666666666666665,5.811123995538875,1.7568514405117528,18.1,True,False,High,True
4596,7.593657883500409,2,1,28,1,Shop,False,27.38114522439811,25,Female,Huawei P50,Android,Paid Ads,0,0.5,3.6872875272454313,0.1316888402587654,9.100000000000001,True,True,Low,False
4596,1.6397701060647067,5,13,18,0,Home,False,29.36995089871392,25,Female,Huawei P50,Android,Paid Ads,0,2.6,10.977148524312533,7.927940600892384,10.6,False,True,High,False
4596,6.178779005604921,4,14,27,0,Profile,False,8.90870841790349,25,Female,Huawei P50,Android,Paid Ads,0,3.5,4.369795387649832,2.265819830633246,13.7,True,False,High,False
4597,6.530187987123343,1,9,49,0,Settings,False,18.68600965485832,46,Female,iPhone 14,iOS,Organic,0,9.0,7.503612468220125,1.3782145349792068,18.3,True,False,Medium,False
4597,1.660854578960751,3,9,30,0,Search,False,32.54459111918581,46,Female,iPhone 14,iOS,Organic,0,3.0,18.062990209998965,5.41889706299969,12.6,False,True,Medium,False
4597,3.3811527005299347,5,7,3,1,Checkout,False,15.513305455715932,46,Female,iPhone 14,iOS,Organic,0,1.4,0.8872713733188696,2.0702998710773626,4.0,False,False,Medium,False
4597,6.395519088685861,4,3,27,0,Home,False,26.730481147991654,46,Female,iPhone 14,iOS,Organic,0,0.75,4.221705795197292,0.469078421688588,9.3,True,True,Low,False
4597,4.586670699117606,9,2,1,0,Settings,False,18.085436388343396,46,Female,iPhone 14,iOS,Organic,0,0.2222222222222222,0.2180230641350342,0.4360461282700684,1.1,False,False,Low,True
4598,4.442766892302106,2,10,43,0,Profile,False,17.805848622276198,47,Male,Huawei P50,Android,Organic,1,5.0,9.67865320021747,2.250849581445923,16.9,False,False,Medium,False
4598,3.1797896144659803,6,7,28,1,Profile,False,29.054302718056007,47,Male,Huawei P50,Android,Organic,1,1.1666666666666667,8.805614016920542,2.2014035042301354,11.500000000000002,False,True,Medium,True
4598,2.258022333857835,7,9,30,0,Home,False,16.078711493642246,47,Male,Huawei P50,Android,Organic,1,1.2857142857142858,13.2859624770606,3.9857887431181798,12.6,False,False,Medium,True
4598,1.504795429201799,8,3,6,0,Profile,False,11.932405261242009,47,Male,Huawei P50,Android,Organic,1,0.375,3.987252940542642,1.993626470271321,3.0,False,False,Low,True
4598,1.9045130408848885,1,1,22,1,Settings,False,39.284873600355176,47,Male,Huawei P50,Android,Organic,1,1.0,11.55150924552252,0.5250686020692055,7.3,False,True,Low,False
4599,0.8901186550381821,1,14,12,1,Home,False,24.83219430108092,27,Female,Samsung S23,Android,Organic,0,14.0,13.48134873039511,15.728240185460963,9.5,False,True,High,False
4599,3.5261770606719445,6,1,20,0,Profile,False,32.832217301750134,27,Female,Samsung S23,Android,Organic,0,0.16666666666666666,5.671864927902634,0.28359324639513167,6.4,False,True,Low,True
4599,4.476991022754229,3,4,23,1,Profile,False,23.92579515641208,27,Female,Samsung S23,Android,Organic,0,1.3333333333333333,5.137379075165195,0.8934572304635122,8.8,False,True,Low,False
4599,7.180239121904279,9,14,11,0,Profile,False,21.018779472935744,27,Female,Samsung S23,Android,Organic,0,1.5555555555555556,1.5319824052158695,1.949795788456561,8.9,True,True,High,True
4600,0.8373706778473924,6,9,26,0,Checkout,False,11.343502296526246,56,Female,iPhone 14,iOS,Organic,0,1.5,31.04957062365444,10.74792829280346,11.4,False,False,Medium,True
4600,5.362245646631079,7,16,16,0,Home,False,2.311855120165667,56,Female,iPhone 14,iOS,Organic,0,2.2857142857142856,2.983824512040449,2.983824512040449,11.2,True,False,Very High,True
4600,10.530980700526095,5,12,39,0,Profile,False,11.940278786832128,56,Female,iPhone 14,iOS,Organic,0,2.4,3.7033587952593705,1.13949501392596,16.5,True,False,High,False
4600,1.519941019876356,3,15,10,0,Profile,False,7.305314433795614,56,Female,iPhone 14,iOS,Organic,0,5.0,6.579202659333109,9.868803988999664,9.0,False,False,High,False
4601,6.192036936848556,8,12,46,0,Shop,False,16.08204892259179,45,Female,Samsung S23,Android,Organic,0,1.5,7.428896253227416,1.9379729356245432,18.6,True,False,High,True
4601,0.7495946664169733,7,2,10,0,Home,False,18.37801784060485,45,Female,Samsung S23,Android,Organic,0,0.2857142857142857,13.340543160211535,2.668108632042307,3.8,False,False,Low,True
4601,5.65755861456374,9,3,32,0,Home,False,23.36877294529031,45,Female,Samsung S23,Android,Organic,0,0.3333333333333333,5.65614997211435,0.5302640598857203,10.8,True,True,Low,True
4602,8.428455454553834,9,1,25,0,Search,False,19.47886106654772,53,Female,Samsung S21,Android,Organic,0,0.1111111111111111,2.966142507936336,0.11864570031745343,7.9,True,False,Low,True
4602,11.170481148737116,5,8,46,0,Home,False,27.589957087302928,53,Female,Samsung S21,Android,Organic,0,1.6,4.1179962964442725,0.71617326894683,17.0,True,True,Medium,False
4602,7.406288927671966,7,19,47,0,Profile,False,35.97213118989171,53,Female,Samsung S21,Android,Organic,0,2.7142857142857144,6.3459582064635445,2.565387360059731,21.7,True,True,Very High,True
4602,4.826659919498302,8,14,37,1,Checkout,False,10.424109449148665,53,Female,Samsung S21,Android,Organic,0,1.75,7.665756572268696,2.9005565408584255,17.0,False,False,High,True
4602,0.0842376721747149,6,8,37,0,Home,True,12.811343509440253,53,Female,Samsung S21,Android,Organic,0,1.3333333333333333,439.2334100028237,94.96938594655647,14.3,False,False,Medium,True
4602,1.9180164123494552,2,13,2,0,Profile,False,13.900396738176868,53,Female,Samsung S21,Android,Organic,0,6.5,1.0427439447976985,6.77783564118504,5.8,False,False,High,False
4603,1.715096810077105,3,13,36,1,Home,False,15.822727193542226,30,Male,iPhone 14,iOS,Organic,1,4.333333333333333,20.990068775407238,7.579747057785948,16.3,False,False,High,False
4603,3.9588041141900496,4,9,43,1,Profile,False,4.303144233292615,30,Male,iPhone 14,iOS,Organic,1,2.25,10.861866048352729,2.273413824073827,16.8,False,False,Medium,False
4603,8.625026667732332,6,2,32,1,Shop,False,37.05479788384921,30,Male,iPhone 14,iOS,Organic,1,0.3333333333333333,3.710133456133806,0.2318833410083629,10.700000000000001,True,True,Low,True
4603,7.270365998066971,9,17,27,0,Search,False,14.45838381913226,30,Male,iPhone 14,iOS,Organic,1,1.8888888888888888,3.7137057484009333,2.338259174919106,14.9,True,False,Very High,True
4603,8.94727561404356,1,7,19,0,Profile,False,13.49573352101816,30,Male,iPhone 14,iOS,Organic,1,7.0,2.1235514384040854,0.7823610562541368,8.5,True,False,Medium,False
4603,2.094882601308755,2,17,1,0,Search,False,23.160110682999694,30,Male,iPhone 14,iOS,Organic,1,8.5,0.4773537187120944,8.115013218105604,7.1000000000000005,False,True,Very High,False
4604,1.326219467886521,1,12,21,0,Profile,False,16.189147942422252,49,Male,Samsung S21,Android,Paid Ads,0,12.0,15.834483287646085,9.048276164369192,11.100000000000001,False,False,High,False
4604,6.983519708856683,8,2,23,0,Home,False,41.87756482503211,49,Male,Samsung S21,Android,Paid Ads,0,0.25,3.2934681878008876,0.2863885380696424,7.699999999999999,True,True,Low,True
4604,6.7179107576673935,3,6,39,1,Checkout,False,10.06259073498599,49,Male,Samsung S21,Android,Paid Ads,0,2.0,5.805376315171781,0.8931348177187355,14.4,True,False,Medium,False
4604,4.128622955504011,2,7,26,1,Home,False,31.338498739442336,49,Male,Samsung S21,Android,Paid Ads,0,3.5,6.297499258278961,1.6954805695366433,10.9,False,True,Medium,False
4604,2.026638764780272,1,18,45,1,Search,False,21.27066821789382,49,Male,Samsung S21,Android,Paid Ads,0,18.0,22.20425306276962,8.881701225107848,21.0,False,True,Very High,False
4604,2.8861353295135976,7,8,49,0,Search,False,13.596544167497129,49,Male,Samsung S21,Android,Paid Ads,0,1.1428571428571428,16.977720863927058,2.77187279411054,17.9,False,False,Medium,True
4604,4.410013767042481,9,10,21,1,Home,False,28.156555640272217,49,Male,Samsung S21,Android,Paid Ads,0,1.1111111111111112,4.7618898963400245,2.2675666173047735,10.600000000000001,False,True,Medium,True
4604,2.2698193113995693,9,11,23,0,Search,False,8.140346208367168,49,Male,Samsung S21,Android,Paid Ads,0,1.2222222222222223,10.132965159159834,4.846200728293834,11.3,False,False,High,True
4605,3.393572398717351,2,14,46,0,Profile,False,22.081008247876444,53,Male,Huawei P50,Android,Organic,1,7.0,13.555037168909777,4.125446094885584,19.4,False,True,High,False
4605,3.79873924879448,5,10,33,0,Profile,False,14.272660171569967,53,Male,Huawei P50,Android,Organic,1,2.0,8.687092700682856,2.632452333540259,13.9,False,False,Medium,False
4606,3.465445213717803,7,6,25,0,Home,False,24.35198239231081,54,Male,iPhone 14,iOS,Organic,1,0.8571428571428571,7.2140802864343865,1.7313792687442526,9.9,False,True,Medium,True
4606,10.938329874803486,1,6,34,0,Home,False,43.029261681172784,54,Male,iPhone 14,iOS,Organic,1,6.0,3.108335585884937,0.5485298092738123,12.6,True,True,Medium,False
4606,4.293153837950571,7,13,43,0,Shop,False,33.58569493973056,54,Male,iPhone 14,iOS,Organic,1,1.8571428571428572,10.01594669631661,3.0280769081887424,18.1,False,True,High,True
4607,4.788469766758827,1,3,4,0,Shop,False,34.495555447742206,43,Male,Samsung S21,Android,Paid Ads,0,3.0,0.8353399300477323,0.6265049475357992,2.4000000000000004,False,True,Low,False
4607,5.033378909299682,3,17,11,0,Home,False,13.551243676801318,43,Male,Samsung S21,Android,Paid Ads,0,5.666666666666667,2.18541067505893,3.3774528614547106,10.100000000000001,True,False,Very High,False
4607,6.453941955450567,9,6,6,0,Checkout,False,19.120453563124883,43,Male,Samsung S21,Android,Paid Ads,0,0.6666666666666666,0.9296643882786708,0.9296643882786708,4.2,True,False,Medium,True
4607,10.73995650296019,2,13,15,0,Shop,False,17.25145532693653,43,Male,Samsung S21,Android,Paid Ads,0,6.5,1.396653701145404,1.2104332076593503,9.7,True,False,High,False
4607,3.0786622944153703,2,19,19,1,Home,True,26.478624566932663,43,Male,Samsung S21,Android,Paid Ads,0,9.5,6.17151157970967,6.17151157970967,13.600000000000001,False,True,Very High,False
4608,7.336478110503339,8,10,44,0,Home,False,29.870151588758453,39,Male,iPhone 12,iOS,Paid Ads,0,1.25,5.997428103412042,1.363051841684555,17.2,True,True,Medium,True
4608,5.433883907151145,7,1,42,0,Shop,False,2.408743470435354,39,Male,iPhone 12,iOS,Paid Ads,0,0.14285714285714285,7.729278121810223,0.18403043147167197,13.0,True,False,Low,True
4608,5.308443350554764,9,15,23,0,Search,False,16.17066183911178,39,Male,iPhone 12,iOS,Paid Ads,0,1.6666666666666667,4.3327202498254715,2.8256871194513944,12.899999999999999,True,False,High,True
4609,0.7365040448853808,3,13,42,0,Search,True,25.45748983129984,21,Male,Xiaomi Note 11,Android,Organic,0,4.333333333333333,57.02616338860202,17.650955334567293,17.8,False,True,High,False
4609,4.4125957270684175,5,2,42,0,Home,False,24.39392712450729,21,Male,Xiaomi Note 11,Android,Organic,0,0.4,9.518207104801647,0.45324795737150697,13.4,False,True,Low,False
4609,6.976967235708976,1,5,18,1,Home,False,29.000790151676497,21,Male,Xiaomi Note 11,Android,Organic,0,5.0,2.57991751887178,0.716643755242161,7.699999999999999,True,True,Low,False
4609,4.292964102213935,3,5,41,0,Checkout,False,26.90341625293753,21,Male,Xiaomi Note 11,Android,Organic,0,1.6666666666666667,9.550510794827236,1.1646964383935654,14.299999999999999,False,True,Low,False
4610,0.9916166431811906,6,2,14,0,Home,False,22.96593409329488,48,Female,Huawei P50,Android,Paid Ads,1,0.3333333333333333,14.11835924323215,2.0169084633188787,5.0,False,True,Low,True
4610,5.921447267242304,3,9,23,0,Shop,False,19.621159890858376,48,Female,Huawei P50,Android,Paid Ads,1,3.0,3.884185565112936,1.5198986993920185,10.5,True,False,Medium,False
4610,0.3140521878371425,9,6,3,0,Home,False,9.18343934415068,48,Female,Huawei P50,Android,Paid Ads,1,0.6666666666666666,9.552552461617319,19.105104923234638,3.3000000000000003,False,False,Medium,True
4610,4.4810422600718365,6,12,3,0,Home,False,5.386657488499951,48,Female,Huawei P50,Android,Paid Ads,1,2.0,0.669487102750936,2.677948411003744,5.700000000000001,False,False,High,True
4611,4.279334513339807,8,19,36,0,Shop,False,28.23969729487833,35,Male,Huawei P50,Android,Organic,0,2.375,8.412522995755197,4.439942692204132,18.4,False,True,Very High,True
4611,1.9767528235419285,1,4,35,0,Checkout,False,22.108161458445466,35,Male,Huawei P50,Android,Organic,0,4.0,17.70580498642582,2.023520569877237,12.1,False,True,Low,False
4611,6.734986393745964,8,8,42,0,Shop,False,32.238778334753064,35,Male,Huawei P50,Android,Organic,0,1.0,6.236092776520046,1.1878271955276278,15.8,True,True,Medium,True
4612,6.60662823057919,3,13,29,0,Settings,False,13.247551497176712,55,Female,iPhone 14,iOS,Paid Ads,0,4.333333333333333,4.389531087245335,1.9677208322134263,13.899999999999999,True,False,High,False
4613,0.2358247293552784,3,3,41,1,Home,False,26.562545716477597,41,Female,Xiaomi Note 11,Android,Organic,0,1.0,173.8579330169909,12.721312171974944,13.8,False,True,Low,False
4613,3.44293690794592,4,11,46,0,Checkout,False,26.04517191408248,41,Female,Xiaomi Note 11,Android,Organic,0,2.75,13.360686306460352,3.19494672545791,18.2,False,True,High,False
4613,3.391124291039893,9,4,10,1,Profile,False,24.20456328427377,41,Female,Xiaomi Note 11,Android,Organic,0,0.4444444444444444,2.9488745152816223,1.179549806112649,4.8999999999999995,False,True,Low,True
4613,4.519394847492762,2,11,2,0,Search,True,24.78750973489624,41,Female,Xiaomi Note 11,Android,Organic,0,5.5,0.4425371244359288,2.4339541843976082,5.0,False,True,High,False
4613,10.238025433590336,8,15,47,0,Profile,False,28.946980407019147,41,Female,Xiaomi Note 11,Android,Organic,0,1.875,4.5907289745340805,1.4651262684683237,20.1,True,True,High,True
4614,12.339883421664698,5,1,40,0,Search,False,28.96630385832269,40,Female,iPhone 14,iOS,Organic,0,0.2,3.2415217091738007,0.08103804272934502,12.4,True,True,Low,False
4614,7.973033486258241,7,15,33,1,Search,False,27.71929801138466,40,Female,iPhone 14,iOS,Organic,0,2.142857142857143,4.138951637024538,1.8813416531929714,16.2,True,True,High,True
4614,11.95698432894358,6,2,21,0,Settings,False,23.307240814327415,40,Female,iPhone 14,iOS,Organic,0,0.3333333333333333,1.7562956864605497,0.16726625585338567,7.1,True,True,Low,True
4615,3.550690289687509,6,14,1,0,Checkout,False,30.88673556159449,39,Male,Samsung S21,Android,Paid Ads,0,2.3333333333333335,0.28163537746571765,3.942895284520047,5.9,False,True,High,True
4615,5.489054222463765,3,15,2,0,Home,True,20.615792385535418,39,Male,Samsung S21,Android,Paid Ads,0,5.0,0.3643614945203254,2.7327112089024403,6.6,True,True,High,False
4615,4.095570693031508,2,8,36,0,Search,False,10.544992785222,39,Male,Samsung S21,Android,Paid Ads,0,4.0,8.789983789378347,1.953329730972966,14.0,False,False,Medium,False
4615,9.06936136812732,4,7,1,0,Profile,False,16.044213330976454,39,Male,Samsung S21,Android,Paid Ads,0,1.75,0.11026134690302723,0.7718294283211906,3.1,True,False,Medium,False
4615,10.282100535620003,5,11,25,0,Home,True,18.286188361420503,39,Male,Samsung S21,Android,Paid Ads,0,2.2,2.4314097993297357,1.0698203117050837,11.9,True,False,High,False
4616,2.106912053176137,4,15,36,0,Home,False,26.521096275053928,19,Female,Google Pixel 7,Android,Organic,1,3.75,17.086617329722216,7.119423887384257,16.799999999999997,False,True,High,False
4616,6.041918483408312,7,1,16,0,Home,False,13.492373278126555,19,Female,Google Pixel 7,Android,Organic,1,0.14285714285714285,2.6481654864986237,0.16551034290616398,5.2,True,False,Low,True
4616,12.458294566173,8,12,44,1,Checkout,False,15.564166574226306,19,Female,Google Pixel 7,Android,Organic,1,1.5,3.531783565261785,0.9632136996168504,18.3,True,False,High,True
4617,3.2378562911130664,3,9,34,0,Profile,False,19.662351802655927,48,Female,Samsung S21,Android,Organic,0,3.0,10.500774877909093,2.779616879446525,13.799999999999999,False,False,Medium,False
4617,2.7311436746865825,6,15,45,0,Profile,False,28.404852362502396,48,Female,Samsung S21,Android,Organic,0,2.5,16.476613961059392,5.492204653686464,19.5,False,True,High,True
4617,4.471472295781919,4,10,25,0,Shop,False,20.847558071904807,48,Female,Samsung S21,Android,Organic,0,2.5,5.590999640897538,2.2363998563590153,11.5,False,True,Medium,False
4617,8.198309443481063,8,13,27,0,Profile,False,26.01137808736778,48,Female,Samsung S21,Android,Organic,0,1.625,3.293361904199556,1.5856927686886753,13.3,True,True,High,True
4618,8.534464641096816,7,12,28,0,Profile,False,18.98269316337373,28,Female,Samsung S21,Android,Paid Ads,1,1.7142857142857142,3.2808150455236462,1.4060635909387056,13.200000000000001,True,False,High,True
4618,6.979000958597557,8,4,31,0,Search,False,16.48227950302916,28,Female,Samsung S21,Android,Paid Ads,1,0.5,4.441896509816429,0.5731479367505069,10.899999999999999,True,False,Low,True
4619,4.544150023508427,6,14,20,0,Checkout,False,21.28968901339212,45,Female,iPhone 14,iOS,Organic,1,2.3333333333333335,4.40126313975842,3.080884197830894,11.600000000000001,False,True,High,True
4619,6.799414995358651,3,1,48,0,Settings,True,17.163044871578226,45,Female,iPhone 14,iOS,Organic,1,0.3333333333333333,7.0594308529138585,0.14707147610237203,14.799999999999999,True,False,Low,False
4619,6.633219104990994,2,15,48,0,Home,False,32.52741805310991,45,Female,iPhone 14,iOS,Organic,1,7.5,7.236305516258862,2.2613454738308945,20.4,True,True,High,False
4619,4.634481308358344,4,14,21,0,Home,False,17.199646669395968,45,Female,iPhone 14,iOS,Organic,1,3.5,4.531251417958304,3.0208342786388687,11.9,False,False,High,False
4619,6.105080438225914,1,2,21,0,Profile,False,6.981082680707285,45,Female,iPhone 14,iOS,Organic,1,2.0,3.4397581182570667,0.3275960112625778,7.1,True,False,Low,False
4619,3.30860708148134,9,6,6,0,Shop,False,26.243546154784696,45,Female,iPhone 14,iOS,Organic,1,0.6666666666666666,1.8134519609725495,1.8134519609725495,4.2,False,True,Medium,True
4619,11.012423208512622,9,16,21,0,Shop,False,14.496575692340084,45,Female,iPhone 14,iOS,Organic,1,1.7777777777777777,1.906937247359597,1.4529045694168357,12.7,True,False,Very High,True
4620,5.343380032932506,2,3,29,0,Settings,True,6.041675976185566,49,Female,iPhone 12,iOS,Organic,0,1.5,5.427276334691935,0.5614423794508897,9.899999999999999,True,False,Low,False
4620,0.5820895168942721,2,16,10,0,Settings,False,22.198727424279085,49,Female,iPhone 12,iOS,Organic,0,8.0,17.179488222627363,27.487181156203782,9.4,False,True,Very High,False
4620,4.277845537304525,5,16,12,1,Profile,False,22.711730474114034,49,Female,iPhone 12,iOS,Organic,0,3.2,2.805150371923249,3.7402004958976653,10.3,False,True,Very High,False
4621,2.422399257202318,8,2,1,0,Home,False,20.59470537966189,22,Female,iPhone 14,iOS,Organic,0,0.25,0.4128138650252568,0.8256277300505136,1.1,False,True,Low,True
4621,0.4627519299571307,5,8,41,0,Home,True,16.589106256700653,22,Female,iPhone 14,iOS,Organic,0,1.6,88.60038682885285,17.287880356849335,15.5,False,False,Medium,False
4621,3.774150354520693,5,17,2,0,Home,True,25.03547768660207,22,Female,iPhone 14,iOS,Organic,0,3.4,0.5299205946059864,4.504325054150884,7.4,False,True,Very High,False
4621,3.024558695790275,8,14,45,0,Home,False,20.680375493788603,22,Female,iPhone 14,iOS,Organic,0,1.75,14.878203574833295,4.628774445503692,19.1,False,True,High,True
4621,3.234641220756483,9,6,11,1,Checkout,False,2.9705890476112344,22,Female,iPhone 14,iOS,Organic,0,0.6666666666666666,3.4006862737708627,1.854919785693198,6.0,False,False,Medium,True
4621,3.9484348276388848,8,16,21,0,Checkout,False,26.330101294215027,22,Female,iPhone 14,iOS,Organic,0,2.0,5.318563156469203,4.052238595405107,12.7,False,True,Very High,True
4622,5.265950180549726,7,6,23,0,Home,False,7.226342429217974,55,Male,Huawei P50,Android,Organic,1,0.8571428571428571,4.367682794446599,1.139395511594765,9.3,True,False,Medium,True
4622,6.88473540775086,5,15,37,1,Checkout,False,8.17700503303901,55,Male,Huawei P50,Android,Organic,1,3.0,5.3742079845719655,2.1787329667183646,17.400000000000002,True,False,High,False
4622,2.144093276579212,1,18,13,0,Home,True,29.878555521669952,55,Male,Huawei P50,Android,Organic,1,18.0,6.063169052393475,8.395157149467888,11.1,False,True,Very High,False
4622,2.81233633368793,9,15,21,0,Profile,False,25.26899377525057,55,Male,Huawei P50,Android,Organic,1,1.6666666666666667,7.467101195702953,5.333643711216395,12.3,False,True,High,True
4622,2.1902883618725424,8,5,21,0,Search,False,25.336924893859265,55,Male,Huawei P50,Android,Organic,1,0.625,9.58777865305666,2.2828044412039663,8.3,False,True,Low,True
4623,6.059515476405938,6,8,4,0,Home,False,27.585234141002065,27,Male,iPhone 12,iOS,Organic,1,1.3333333333333333,0.6601187859945046,1.3202375719890092,4.4,True,True,Medium,True
